callsign,name,band,freq_tx,freq_rx,ctcss_tx,ctcss_rx,c4fm,dmr,dmr_id,dmr_cc,dstar,dstar_rpt1,dstar_rpt2,fm,landmark,state,country,country_code,loc_exact,lat,long,locator,sea_level,skip,scan_group,source_id,source_name,source_provider,source_type,source_license,source_url,offset,dup,ctcss,simplex,split,multimode,name_formatted,distance,heading
,Antenne K,radio,101.1,101.1,,,False,False,,,False,,,True,Lorenzenberg,Kärnten,Austria,AUT,True,46.932778,14.459444,JN76FW,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,101.2,101.2,,,False,False,,,False,,,True,Gemeindealpe,Niederösterreich,Austria,AUT,True,47.812222,15.248889,JN77OT,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,101.3,101.3,,,False,False,,,False,,,True,Sonntagberg,Niederösterreich,Austria,AUT,True,47.999444,14.777778,JN77JX,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Arabella,radio,101.4,101.4,,,False,False,,,False,,,True,Mobilfunk,Niederösterreich,Austria,AUT,True,48.471667,16.435,JN88FL,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Ö2 NÖ,radio,101.5,101.5,,,False,False,,,False,,,True,Sattl,Oberösterreich,Austria,AUT,True,48.236667,14.925,JN78LF,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,101.6,101.6,,,False,False,,,False,,,True,Hühnersberg,Kärnten,Austria,AUT,True,46.846667,13.446944,JN66RU,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Osttirol,radio,101.7,101.7,,,False,False,,,False,,,True,Glanzalm,Tirol,Austria,AUT,True,46.939444,12.546111,JN66GW,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,101.8,101.8,,,False,False,,,False,,,True,Benglerwald,Tirol,Austria,AUT,True,47.261667,10.3725,JN57EG,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,radio AGORA 105 l 5,radio,101.9,101.9,,,False,False,,,False,,,True,,Steiermark,Austria,AUT,True,46.663333,15.065556,JN76MP,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,102.0,102.0,,,False,False,,,False,,,True,Haiminger Alm,Tirol,Austria,AUT,True,47.266389,10.852222,JN57KG,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne K,radio,102.1,102.1,,,False,False,,,False,,,True,Hinterwachsenberg,Kärnten,Austria,AUT,True,46.769167,14.101944,JN76BS,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Life  (OÖ),radio,102.2,102.2,,,False,False,,,False,,,True,Katrin,Oberösterreich,Austria,AUT,True,47.689722,13.580278,JN67SQ,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,102.3,102.3,,,False,False,,,False,,,True,Raxalpe,Niederösterreich,Austria,AUT,True,47.718333,15.779167,JN77VR,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,FRO,radio,102.4,102.4,,,False,False,,,False,,,True,Mobilfunkmast,Oberösterreich,Austria,AUT,True,48.334722,14.11,JN78BI,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Klassik,radio,102.5,102.5,,,False,False,,,False,,,True,Wartberg,Salzburg,Austria,AUT,True,47.763889,12.956667,JN67LS,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,102.6,102.6,,,False,False,,,False,,,True,,Steiermark,Austria,AUT,True,47.259167,14.475278,JN77FG,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne V,radio,102.7,102.7,,,False,False,,,False,,,True,Richtfunkmast Bergstation,Vorarlberg,Austria,AUT,True,47.398889,9.934444,JN47XJ,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne S,radio,102.8,102.8,,,False,False,,,False,,,True,Hochgitzen Mobilfunkmast,Salzburg,Austria,AUT,True,47.856944,13.034722,JN67MU,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,102.9,102.9,,,False,False,,,False,,,True,Sonnwendstein,Niederösterreich,Austria,AUT,True,47.628889,15.860833,JN77WP,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Freequenns,radio,103.0,103.0,,,False,False,,,False,,,True,Klosterkogel,Steiermark,Austria,AUT,True,47.57,14.451667,JN77FN,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne V,radio,103.1,103.1,,,False,False,,,False,,,True,Tanafreida,Vorarlberg,Austria,AUT,True,47.033333,9.968889,JN47XA,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,103.2,103.2,,,False,False,,,False,,,True,Stradner Kogel,Steiermark,Austria,AUT,True,46.845833,15.931667,JN76XU,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,103.3,103.3,,,False,False,,,False,,,True,Oberlielon,Salzburg,Austria,AUT,True,48.023889,13.026389,JN68MA,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,103.4,103.4,,,False,False,,,False,,,True,Weissenegger Berg,Kärnten,Austria,AUT,True,46.664722,14.794722,JN76JP,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,103.5,103.5,,,False,False,,,False,,,True,Berghof Golm,Vorarlberg,Austria,AUT,True,47.064444,9.845556,JN47WB,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,103.6,103.6,,,False,False,,,False,,,True,Mobilfunkmast,Steiermark,Austria,AUT,True,47.549444,15.243889,JN77ON,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,103.7,103.7,,,False,False,,,False,,,True,Sonnenberg,Steiermark,Austria,AUT,True,47.541944,14.3375,JN77EN,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,FM4,radio,103.8,103.8,,,False,False,,,False,,,True,Kahlenberg,Wien,Austria,AUT,True,48.276667,16.333889,JN88EG,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,MagicHIT,radio,103.9,103.9,,,False,False,,,False,,,True,Haiminger Alm,Tirol,Austria,AUT,True,47.266111,10.852222,JN57KG,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Freequenns,radio,104.0,104.0,,,False,False,,,False,,,True,Planai,Steiermark,Austria,AUT,True,47.378611,13.716944,JN67UJ,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne V,radio,104.1,104.1,,,False,False,,,False,,,True,,Vorarlberg,Austria,AUT,True,47.118056,10.001944,JN57AC,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Freies  Salzkammergut,radio,104.2,104.2,,,False,False,,,False,,,True,Reitern,Steiermark,Austria,AUT,True,47.608611,13.773889,JN67VO,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne K,radio,104.3,104.3,,,False,False,,,False,,,True,Koralpe,Kärnten,Austria,AUT,True,46.794444,14.958333,JN76LT,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,104.4,104.4,,,False,False,,,False,,,True,Mobilfunkmast,Steiermark,Austria,AUT,True,47.339444,15.695,JN77UI,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,104.5,104.5,,,False,False,,,False,,,True,Wartbergkogel,Steiermark,Austria,AUT,True,47.520278,15.480278,JN77RM,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Proton,radio,104.6,104.6,,,False,False,,,False,,,True,Muttersberg,Vorarlberg,Austria,AUT,True,47.18,9.824444,JN47VE,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,104.7,104.7,,,False,False,,,False,,,True,Richtfunkmast Bergstation,Vorarlberg,Austria,AUT,True,47.398889,9.934444,JN47XJ,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Grün Weiß,radio,104.8,104.8,,,False,False,,,False,,,True,Sonnenberg,Steiermark,Austria,AUT,True,47.541944,14.3375,JN77EN,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne K,radio,104.9,104.9,,,False,False,,,False,,,True,Dobratsch,Kärnten,Austria,AUT,True,46.603333,13.673056,JN66UO,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,FRO,radio,105.0,105.0,,,False,False,,,False,,,True,Pöstlingberg Linz Strom Mast,Oberösterreich,Austria,AUT,True,48.324722,14.259444,JN78DH,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne V,radio,105.1,105.1,,,False,False,,,False,,,True,Vorderälpele,Vorarlberg,Austria,AUT,True,47.209722,9.599722,JN47TF,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,105.3,105.3,,,False,False,,,False,,,True,Lippekogel,Kärnten,Austria,AUT,True,46.734722,14.508889,JN76GR,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Life  (T),radio,105.4,105.4,,,False,False,,,False,,,True,Haiminger Alm,Tirol,Austria,AUT,True,47.266389,10.852222,JN57KG,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,radio AGORA 105 l 5,radio,105.5,105.5,,,False,False,,,False,,,True,Dobratsch,Kärnten,Austria,AUT,True,46.603333,13.673056,JN66UO,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,105.6,105.6,,,False,False,,,False,,,True,Obergrünbach,Oberösterreich,Austria,AUT,True,48.546944,14.537778,JN78GN,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Osttirol,radio,105.7,105.7,,,False,False,,,False,,,True,Kals Tembler,Tirol,Austria,AUT,True,47.002222,12.633889,JN67HA,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,105.8,105.8,,,False,False,,,False,,,True,Gößnitzberg,Steiermark,Austria,AUT,True,47.059722,15.016667,JN77MB,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Freirad,radio,105.9,105.9,,,False,False,,,False,,,True,Schlotthof,Tirol,Austria,AUT,True,47.270278,11.374722,JN57QG,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne V,radio,106.0,106.0,,,False,False,,,False,,,True,,Vorarlberg,Austria,AUT,True,47.2025,10.166667,JN57CE,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,106.1,106.1,,,False,False,,,False,,,True,Gerlosberg TK-Rifu Station,Tirol,Austria,AUT,True,47.203056,11.921111,JN57XE,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Freirad,radio,106.2,106.2,,,False,False,,,False,,,True,Stieglreith,Tirol,Austria,AUT,True,47.238333,11.221111,JN57OF,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Grün Weiß,radio,106.3,106.3,,,False,False,,,False,,,True,Hochwurzen,Steiermark,Austria,AUT,True,47.360278,13.639444,JN67TI,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,oe24,radio,106.4,106.4,,,False,False,,,False,,,True,Hochstein,Tirol,Austria,AUT,True,46.822222,12.700278,JN66IT,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne V,radio,106.5,106.5,,,False,False,,,False,,,True,Pfänder,Vorarlberg,Austria,AUT,True,47.508056,9.780278,JN47VM,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,radio AGORA 105 l 5,radio,106.6,106.6,,,False,False,,,False,,,True,,Kärnten,Austria,AUT,True,46.469444,14.357778,JN76EL,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne S,radio,106.7,106.7,,,False,False,,,False,,,True,Gschwandtlahn,Salzburg,Austria,AUT,True,47.561944,13.416944,JN67RN,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,radio AGORA 105 l 5,radio,106.8,106.8,,,False,False,,,False,,,True,Koralpe,Kärnten,Austria,AUT,True,46.794444,14.958333,JN76LT,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,106.9,106.9,,,False,False,,,False,,,True,Atzensberg,Kärnten,Austria,AUT,True,47.004444,13.631111,JN67TA,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,107.0,107.0,,,False,False,,,False,,,True,Mobilfunkmast Palpas,Steiermark,Austria,AUT,True,47.209167,15.26,JN77PF,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Freies  Freistadt,radio,107.1,107.1,,,False,False,,,False,,,True,Oberrauchenödt,Oberösterreich,Austria,AUT,True,48.530278,14.578611,JN78GM,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,107.2,107.2,,,False,False,,,False,,,True,Feistritzer Wald,Steiermark,Austria,AUT,True,47.156111,14.779444,JN77JD,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Freies  Salzkammergut,radio,107.3,107.3,,,False,False,,,False,,,True,Grünberg,Oberösterreich,Austria,AUT,True,47.898333,13.820278,JN67VV,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Antenne K,radio,107.4,107.4,,,False,False,,,False,,,True,Goldeck,Kärnten,Austria,AUT,True,46.758889,13.458056,JN66RS,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,fabrik,radio,107.5,107.5,,,False,False,,,False,,,True,Hochgitzen Mobilfunkmast,Salzburg,Austria,AUT,True,47.857222,13.035278,JN67MU,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Freies  Freistadt,radio,107.6,107.6,,,False,False,,,False,,,True,Feuerwehr,Oberösterreich,Austria,AUT,True,48.536389,14.223056,JN78CM,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,107.7,107.7,,,False,False,,,False,,,True,Tressenstein,Steiermark,Austria,AUT,True,47.626111,13.788611,JN67VP,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Osttirol,radio,107.8,107.8,,,False,False,,,False,,,True,Stronach,Tirol,Austria,AUT,True,46.830556,12.859167,JN66KT,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
,Kronehit,radio,107.9,107.9,,,False,False,,,False,,,True,Bruck,Salzburg,Austria,AUT,True,47.286111,12.811944,JN67JG,,False,,rtr-radio-db,Radio Frequencies,RTR-GmbH - data.rtr.at,dynamic,Public Domain,https://www.rtr.at/rtr/service/opendata/OD_Uebersicht.de.html,0.0,,False,True,False,False,,,
